block,timestamp,amount0,amount1,total_supply,price,tick
24215484,1770958295,543.71206388,0.778450,1000000000,0.000513,200573
24217484,1770960295,519.11526325,0.791119,1000000000,0.000515,200609
24219484,1770962295,499.98548096,0.800999,1000000000,0.000517,200637
24221484,1770964295,477.20267929,0.812803,1000000000,0.000518,200670
24223484,1770966295,510.35981427,0.795673,1000000000,0.000516,200622
24225484,1770968295,514.43351550,0.793585,1000000000,0.000515,200616
24227484,1770970295,522.16984374,0.789616,1000000000,0.000515,200604
24229484,1770972295,538.93525761,0.781011,1000000000,0.000514,200580
24231484,1770974295,572.72222935,0.763734,1000000000,0.000511,200531
24233484,1770976295,597.30746744,0.751211,1000000000,0.000509,200495
24235484,1770978295,581.95326530,0.759063,1000000000,0.000510,200517
24237484,1770980295,584.17969659,0.757937,1000000000,0.000510,200514
24239484,1770982295,554.00503485,0.773390,1000000000,0.000513,200558
24241484,1770984295,573.62708158,0.763376,1000000000,0.000511,200530
24243484,1770986295,590.40531682,0.754831,1000000000,0.000510,200505
24245484,1770988295,577.47828069,0.761442,1000000000,0.000511,200524
24247484,1770990295,622.78408327,0.738454,1000000000,0.000507,200458
24249484,1770992295,621.31069046,0.739234,1000000000,0.000508,200461
24251484,1770994295,692.21148635,0.703598,1000000000,0.000502,200358
24253484,1770996295,788.94657299,0.655525,1000000000,0.000495,200219
24255484,1770998295,823.76256519,0.638426,1000000000,0.000493,200170
24257484,1771000295,902.45166232,0.599911,1000000000,0.000488,200058
24259484,1771002295,912.99444852,0.594811,1000000000,0.000487,200043
24261484,1771004295,928.28587824,0.587399,1000000000,0.000486,200021
24263484,1771006295,917.14016735,0.592831,1000000000,0.000486,200037
24265484,1771008295,923.84350640,0.589590,1000000000,0.000486,200027
24267484,1771010295,918.84710839,0.592033,1000000000,0.000486,200035
24269484,1771012295,914.67071232,0.594079,1000000000,0.000487,200041
24271484,1771014295,891.89435869,0.605207,1000000000,0.000488,200073
24273484,1771016295,878.09066096,0.611990,1000000000,0.000489,200093
24275484,1771018295,904.32303001,0.599194,1000000000,0.000487,200056
24277484,1771020295,907.18030058,0.597810,1000000000,0.000487,200052
24279484,1771022295,889.17762709,0.606612,1000000000,0.000488,200077
24281484,1771024295,895.21966284,0.603669,1000000000,0.000488,200069
24283484,1771026295,887.31885617,0.607532,1000000000,0.000489,200080
24285484,1771028295,883.86841375,0.609241,1000000000,0.000489,200085
24287484,1771030295,899.30724518,0.601714,1000000000,0.000488,200063
24289484,1771032295,907.40156538,0.597777,1000000000,0.000487,200051
24291484,1771034295,910.55689487,0.596244,1000000000,0.000487,200047
24293484,1771036295,891.84601971,0.605374,1000000000,0.000488,200074
24295484,1771038295,892.54282866,0.605039,1000000000,0.000488,200073
24297484,1771040295,902.41197882,0.600228,1000000000,0.000488,200059
24299484,1771042295,907.20789323,0.597893,1000000000,0.000487,200052
24301484,1771044295,912.72054290,0.595211,1000000000,0.000487,200044
24303484,1771046295,909.55418517,0.596760,1000000000,0.000487,200048
24305484,1771048295,909.55641264,0.596760,1000000000,0.000487,200048
24307484,1771050295,896.46196742,0.603151,1000000000,0.000488,200067
24309484,1771052295,902.45796549,0.600228,1000000000,0.000488,200059
24311484,1771054295,912.11667293,0.595527,1000000000,0.000487,200045
24313484,1771056295,938.39667423,0.582774,1000000000,0.000485,200007
24315484,1771058295,982.63073414,0.561429,1000000000,0.000482,199945
24317484,1771060295,1004.33541380,0.551003,1000000000,0.000481,199914
24319484,1771062295,1001.95002287,0.552163,1000000000,0.000481,199918
24321484,1771064295,981.08377899,0.562217,1000000000,0.000482,199947
24323484,1771066295,986.34030982,0.559691,1000000000,0.000482,199940
24325484,1771068295,1073.32273423,0.518078,1000000000,0.000476,199817
24327484,1771070295,1063.44633930,0.522814,1000000000,0.000477,199831
24329484,1771072295,1035.52097751,0.536175,1000000000,0.000478,199871
24331484,1771074295,948.95670769,0.577894,1000000000,0.000484,199993
24333484,1771076295,969.14008487,0.568149,1000000000,0.000483,199965
24335484,1771078295,972.95357828,0.566323,1000000000,0.000483,199959
24337484,1771080295,980.15774338,0.562857,1000000000,0.000482,199949
24339484,1771082295,1015.12846683,0.546060,1000000000,0.000480,199900
24341484,1771084295,1019.84669541,0.543813,1000000000,0.000480,199893
24343484,1771086295,961.09027790,0.572134,1000000000,0.000484,199976
24345484,1771088295,1005.54199090,0.550725,1000000000,0.000481,199913
