block,timestamp,amount0,amount1,total_supply,price,tick
17000322,1763743133,8739.976397,4.836676367895921480,3974087879496958464,0.00036578846622054375,197185
17010322,0,9256.932373,4.284878457620976633,3786304340432276752,0.00035973099675021606,197018
17020322,0,8949.228654,4.395880845352230892,3786304340432276752,0.0003617606221407954,197074
17030322,0,8964.593820,4.390323115166937740,3786304340432276752,0.0003616588659336709,197071
17040322,0,8613.810603,4.517595649220120357,3786304340432276752,0.00036399268155956854,197136
17050322,0,8721.171172,4.478555678307780674,3786304340432276752,0.000363276001655465,197116
17060322,0,8285.266103,4.637545346345010699,3786304340432276752,0.0003661990878015144,197196
17070322,0,8272.934869,4.642061546007491657,3786304340432276752,0.00036628229095336096,197199
17080322,0,8547.869933,4.541612113602798040,3786304340432276752,0.0003644339169116916,197148
17090322,0,8649.733819,4.504524173494016459,3786304340432276752,0.00036375264207954763,197129
17100322,0,8714.709339,4.480903246155373054,3786304340432276752,0.0003633190773937292,197117
17110322,0,9235.176350,4.292706328019903594,3786304340432276752,0.0003598739384828258,197022
17120322,0,9751.219438,4.107866851669544239,3786304340432276752,0.00035650623644363196,196928
17130322,0,10059.397481,3.998306318989607089,3786304340432276752,0.0003545175600013733,196872
17140322,0,9313.493792,4.273463721754935385,3786304340432276752,0.0003595895331156575,197014
17150322,1763893133,9763.794884,4.112202438746510147,3786304340432276752,0.00035665406597513625,196932
17160322,0,10368.442270,3.897730364767835187,3786304340432276752,0.00035276863399029456,196823
17170322,0,10293.677040,3.924123017970231331,3786304340432276752,0.00035324562194182966,196836
17180322,0,9836.406161,4.086322400128997501,3786304340432276752,0.0003561840874520308,196919
17190322,0,10301.876856,3.921226683684675418,3786304340432276752,0.0003531932614605038,196835
17200322,0,9305.777863,4.276238484447530297,3786304340432276752,0.00035964014788879246,197015
17210322,0,10366.939168,3.898260619522956105,3786304340432276752,0.0003527782139823132,196823
17220322,0,11049.274839,3.659022088837097009,3786304340432276752,0.000348469155912342,196700
17230322,0,10196.195541,3.958588300877996957,3786304340432276752,0.0003538689897327869,196854
17240322,0,9676.119891,4.143497002887119862,3786304340432276752,0.00035722278554144025,196948
17250322,0,10041.615884,4.170123736169683681,3860950029584538700,0.0003561581498485805,196918
17260322,0,11111.219525,3.792838512217454827,3860950029584538700,0.0003493421280371842,196725
17270322,0,13129.675673,3.100273070284761179,3860950029584538700,0.00033700165620766814,196365
17280322,0,12981.325881,3.150332764283153342,3860950029584538700,0.00033788620450940835,196392
17290322,0,12717.143952,3.239805161663934729,3860950029584538700,0.0003394700579783707,196438
17300322,1764043133,12054.932731,3.465932991492962412,3860950029584538700,0.00034348951398846013,196556
17310322,0,10012.443399,4.171226245548881550,3860950029584538700,0.000342837784358983,196537
17320322,0,9150.409427,4.468997007898233953,3860950029584538700,0.00034803799892753784,196688
17330322,0,9952.673100,4.191728422435824442,3860950029584538700,0.000343194575912033,196547
17340322,0,8958.251174,4.535988209830203566,3860950029584538700,0.00034921331476332783,196721
17350322,0,10552.375778,3.986982399405389010,3860950029584538700,0.00033963978559229475,196443
17360322,0,10291.346411,4.075839182203440991,3860950029584538700,0.00034118023971628367,196489
17370322,0,10944.347083,3.854303639352387734,3860950029584538700,0.0003373461052561579,196376
17380322,0,11027.412235,3.826302004999965423,3860950029584538700,0.000336863020907191,196361
17390322,0,10300.170080,4.072828951322048141,3860950029584538700,0.0003411279961981875,196487
17400322,0,10393.770707,4.040925069123928459,3860950029584538700,0.0003405745400022958,196471
17410322,0,9896.896650,4.210879895017570540,3860950029584538700,0.00034352802929943956,196557
17420322,0,9866.558397,4.221304689247743269,3860950029584538700,0.0003437096073114668,196562
17430322,0,10426.213537,4.029878974573031236,3860950029584538700,0.0003403830213500271,196465
17440322,0,12163.221168,3.447400926454013970,3860950029584538700,0.0003303602481401046,196166
17450322,1764193133,12192.349199,3.437780575937984473,3860950029584538700,0.0003301959668572621,196161
17460322,0,11929.827413,3.524658921722264360,3860950029584538700,0.00033168102074198166,196206
17470322,0,12483.905004,3.341749052857316382,3860950029584538700,0.00032855833034145976,196112
17480322,0,12062.965026,3.480549949958244405,3860950029584538700,0.00033092662819767064,196183
17490322,0,10110.329944,4.134321412865806344,3860950029584538700,0.00033063665355748784,196175
17500322,0,10128.640682,4.128268157682120076,3860950029584538700,0.00033053333703702,196171
17510322,0,9443.164877,4.356173867492440621,3860950029584538700,0.0003344343539502827,196289
17520322,0,10028.346132,4.161447246133253230,3860950029584538700,0.0003310998335865186,196189
17530322,0,10171.764809,4.114019439492499153,3860950029584538700,0.00033029020467666105,196164
17540322,0,10151.007647,4.120876540917212338,3860950029584538700,0.0003304071993516158,196168
17550322,0,9686.194038,4.275065761873945824,3860950029584538700,0.00033304341954402175,196247
17560322,0,9927.806644,4.194764462347995604,3860950029584538700,0.0003316691765889754,196206
17570322,0,9857.412201,4.218126186720057902,3860950029584538700,0.0003320686863510194,196218
17580322,0,10639.309185,3.960207548798459598,3860950029584538700,0.0003276713371602902,196085
17590322,0,10294.418503,4.073550466796957537,3860950029584538700,0.0003296001520156766,196143
17600322,1764343133,11044.661491,3.827841084404251415,3860950029584538700,0.0003254259538430967,196016
17610322,0,10153.047409,4.120202600488841682,3860950029584538700,0.00033039569977892386,196167
17620322,0,10654.802701,3.955131435802213158,3860950029584538700,0.00032758508675445836,196082
17630322,0,10318.818301,4.065509961419069285,3860950029584538700,0.0003294631360650625,196139
17640322,0,10359.103492,4.052242029660478195,3860950029584538700,0.00032923710332134217,196132
17650322,0,10380.458230,4.045212535886565597,3860950029584538700,0.0003291173801613979,196129
17660322,0,9750.094136,4.253795896813308275,3860950029584538700,0.000332679139333611,196236
17670322,0,10211.790597,4.105800859792499757,3860950029584538700,0.00033283612972507875,196241
17680322,0,10140.592217,4.129512700506417389,3860950029584538700,0.0003332420949651965,196253
17690322,0,10280.534918,4.082933718648642518,3860950029584538700,0.00033244486076718343,196229
17700322,0,10022.300649,4.168972400283886159,3860950029584538700,0.00033391822434507767,196273
17710322,0,10020.518761,4.169567414277489448,3860950029584538700,0.0003339284249643491,196274
17720322,0,10066.316356,4.154280296892856938,3860950029584538700,0.000333666399767693,196266
17730322,0,9889.622687,4.213326432669186161,3860950029584538700,0.00033467903452980143,196296
17740322,0,9952.747220,4.192211412918600999,3860950029584538700,0.0003343167380238044,196285
17750322,1764493133,10289.390583,4.079989921161516264,3860950029584538700,0.00033239450754384535,196228
17760322,0,10246.993102,4.094087722955928932,3860950029584538700,0.00033263568297129135,196235
17770322,0,10896.571531,3.879208899595532944,3860950029584538700,0.0003289691780135896,196124
17780322,0,10893.018444,3.880377790749843125,3860950029584538700,0.00032898906798789273,196125
17790322,0,10843.651244,3.896625884722750843,3860950029584538700,0.00032926560952499913,196133
17800322,0,10621.135780,3.970031604832734651,3860950029584538700,0.00033051641833628894,196171
17810322,0,7259.515181,5.113894189808283919,3860950029584538700,0.00035031382668724735,196753
17820322,0,6546.295876,5.365319141032764527,3860950029584538700,0.00035474255603129735,196878
17830322,0,6669.898906,5.321519716197181005,3860950029584538700,0.00035396904929899917,196857
17840322,0,9795.325376,4.225878199057980567,3860950029584538700,0.00035234281310209304,196810
17850322,0,9401.912972,4.364979907052964236,3860950029584538700,0.0003548161756937631,196880
17860322,0,8368.420708,4.735086254625763047,3860950029584538700,0.00036143915322052656,197065
17870322,0,8083.373488,4.838378137124024647,3860950029584538700,0.00036329847131493306,197117
17880322,0,8258.411325,4.774887309917302147,3860950029584538700,0.0003621550320587558,197085
17890322,0,9068.527017,4.483622905000375525,3860950029584538700,0.0003569325985965816,196940
17900322,1764643133,9238.252383,4.423134094866780330,3860950029584538700,0.00035585277760961763,196910
17910322,0,9122.521642,4.464359754129911373,3860950029584538700,0.00035658854334366414,196930
17920322,0,9030.934359,4.497045457422581549,3860950029584538700,0.0003571724341733792,196947
17930322,0,9510.570523,4.326463722680641055,3860950029584538700,0.000354130454718797,196861
17940322,0,9827.459952,4.214559040227154441,3860950029584538700,0.0003521419281519792,196805
17950322,0,12922.192862,3.153897184532701736,3860950029584538700,0.0003335721752617612,196263
