block,timestamp,amount0,amount1,total_supply,price,tick
19208958,1765951769,0.01500134,1300.000047,1000000000,86658.900000,67649
19210958,1765953769,0.01497298,1302.467929,1000000000,86689.930000,67652
19212958,1765955769,0.01503583,1297.030650,1000000000,86621.200000,67644
19214958,1765957769,0.01478630,1318.697073,1000000000,86894.570000,67676
19216958,1765959769,0.01503859,1296.819990,1000000000,86618.180000,67644
19218958,1765961769,0.01531222,1273.172004,1000000000,86319.900000,67609
19220958,1765963769,0.01536275,1268.822849,1000000000,86264.990000,67603
19222958,1765965769,0.01539793,1265.791897,1000000000,86226.790000,67599
19224958,1765967769,0.01498829,1301.237777,1000000000,86673.180000,67650
19226958,1765969769,0.01512071,1289.775323,1000000000,86528.500000,67633
19228958,1765971769,0.01490185,1308.748425,1000000000,86767.820000,67661
19230958,1765973769,0.01469734,1326.534956,1000000000,86992.340000,67687
19232958,1765975769,0.01489446,1309.418095,1000000000,86775.920000,67662
19234958,1765977769,0.01477450,1319.861922,1000000000,86907.530000,67677
19236958,1765979769,0.01435867,1356.155806,1000000000,87366.070000,67730
19238958,1765981769,0.01417302,1372.422609,1000000000,87571.970000,67753
19240958,1765983769,0.01290396,1484.609735,1000000000,88999.110000,67915
19242958,1765985769,0.01270435,1502.511604,1000000000,89226.750000,67941
19244958,1765987769,0.01432357,1359.773213,1000000000,87404.950000,67734
19246958,1765989769,0.01536403,1269.579314,1000000000,86263.600000,67603
19248958,1765991769,0.01500651,1300.566324,1000000000,86653.250000,67648
19250958,1765993769,0.01536439,1269.655693,1000000000,86263.210000,67603
19252958,1765995769,0.01515947,1287.394583,1000000000,86486.220000,67629
19254958,1765997769,0.01582878,1229.787529,1000000000,85761.000000,67544
19256958,1765999769,0.01590296,1223.456451,1000000000,85681.180000,67535
19258958,1766001769,0.01567863,1242.744156,1000000000,85922.890000,67563
19260958,1766003769,0.01572085,1239.152401,1000000000,85877.320000,67558
19262958,1766005769,0.01574966,1236.697508,1000000000,85846.250000,67554
19264958,1766007769,0.01583622,1229.278176,1000000000,85752.980000,67543
19266958,1766009769,0.01563203,1246.819119,1000000000,85973.230000,67569
19268958,1766011769,0.01555728,1253.269176,1000000000,86054.070000,67578
19270958,1766013769,0.01561731,1248.114769,1000000000,85989.140000,67571
19272958,1766015769,0.01561733,1248.117686,1000000000,85989.120000,67571
19274958,1766017769,0.01550607,1257.705205,1000000000,86109.520000,67585
19276958,1766019769,0.01550607,1257.705205,1000000000,86109.520000,67585
19278958,1766021769,0.01567185,1243.460620,1000000000,85930.210000,67564
19280958,1766023769,0.01550489,1257.834195,1000000000,86110.800000,67585
19282958,1766025769,0.01512836,1290.378073,1000000000,86520.150000,67633
19284958,1766027769,0.01519370,1284.733059,1000000000,86448.910000,67624
19286958,1766029769,0.01528289,1277.047846,1000000000,86351.800000,67613
19288958,1766031769,0.01505126,1297.092225,1000000000,86604.330000,67642
19290958,1766033769,0.01499940,1301.587702,1000000000,86661.030000,67649
19292958,1766035769,0.01513187,1290.122217,1000000000,86516.320000,67632
19294958,1766037769,0.01526321,1278.778596,1000000000,86373.210000,67616
19296958,1766039769,0.01524577,1280.286401,1000000000,86392.200000,67618
19298958,1766041769,0.01508125,1294.521272,1000000000,86571.580000,67638
19300958,1766043769,0.01501285,1300.447868,1000000000,86646.320000,67647
19302958,1766045769,0.01501224,1300.504616,1000000000,86646.980000,67647
19304958,1766047769,0.01477277,1321.297408,1000000000,86909.430000,67677
19306958,1766049769,0.01489530,1310.661204,1000000000,86774.990000,67662
19308958,1766051769,0.01459361,1336.903424,1000000000,87106.560000,67700
19310958,1766053769,0.01453021,1342.430053,1000000000,87176.470000,67708
19312958,1766055769,0.01456410,1339.478066,1000000000,87139.090000,67704
19314958,1766057769,0.01460188,1336.193764,1000000000,87097.440000,67699
19316958,1766059769,0.01456336,1339.550828,1000000000,87139.900000,67704
19318958,1766061769,0.01451764,1343.551568,1000000000,87190.350000,67710
19320958,1766063769,0.01408390,1381.509999,1000000000,87671.060000,67765
19322958,1766065769,0.01318212,1461.136321,1000000000,88683.330000,67879
19324958,1766067769,0.01340344,1441.633492,1000000000,88433.270000,67851
19326958,1766069769,0.01353960,1429.817454,1000000000,88279.960000,67834
19328958,1766071769,0.01345194,1437.667026,1000000000,88378.620000,67845
19330958,1766073769,0.01360266,1424.443263,1000000000,88209.100000,67826
19332958,1766075769,0.01381741,1405.573141,1000000000,87968.390000,67799
19334958,1766077769,0.01493831,1307.762454,1000000000,86727.880000,67656
19336958,1766079769,0.01528318,1278.105231,1000000000,86351.480000,67613
19338958,1766081769,0.01514328,1290.263339,1000000000,86503.880000,67631
19340958,1766083769,0.01540042,1268.101927,1000000000,86224.080000,67598
19342958,1766085769,0.01596163,1219.944030,1000000000,85618.130000,67528
19344958,1766087769,0.01661494,1164.309904,1000000000,84920.750000,67446
19346958,1766089769,0.01657568,1167.714062,1000000000,84962.410000,67451
19348958,1766091769,0.01640274,1182.472568,1000000000,85146.330000,67472
19350958,1766093769,0.01591641,1224.047988,1000000000,85666.720000,67533
19352958,1766095769,0.01601004,1216.076246,1000000000,85566.160000,67522
19354958,1766097769,0.01605666,1212.123161,1000000000,85516.160000,67516
19356958,1766099769,0.01605201,1212.544318,1000000000,85521.140000,67516
19358958,1766101769,0.01618420,1201.260920,1000000000,85379.590000,67500
19360958,1766103769,0.01608456,1209.783240,1000000000,85486.250000,67512
19362958,1766105769,0.01606434,1211.522714,1000000000,85507.930000,67515
19364958,1766107769,0.01619796,1200.120832,1000000000,85364.870000,67498
19366958,1766109769,0.01623376,1197.079409,1000000000,85326.600000,67494
19368958,1766111769,0.01609881,1208.614610,1000000000,85470.990000,67510
19370958,1766113769,0.01539082,1269.459092,1000000000,86234.510000,67599
19372958,1766115769,0.01464673,1334.052575,1000000000,87048.040000,67693
19374958,1766117769,0.01450465,1346.487205,1000000000,87204.680000,67711
19376958,1766119769,0.01471116,1328.511036,1000000000,86977.140000,67685
19378958,1766121769,0.01486367,1315.268577,1000000000,86809.670000,67666
19380958,1766123769,0.01464059,1334.676024,1000000000,87054.800000,67694
19382958,1766125769,0.01475886,1324.396345,1000000000,86924.710000,67679
19384958,1766127769,0.01421293,1372.040253,1000000000,87527.640000,67748
19386958,1766129769,0.01402293,1388.734586,1000000000,87738.960000,67772
19388958,1766131769,0.01383313,1405.418906,1000000000,87950.810000,67797
19390958,1766133769,0.01399427,1391.281058,1000000000,87770.900000,67776
19392958,1766135769,0.01397534,1392.948183,1000000000,87792.000000,67778
19394958,1766137769,0.01395215,1394.985821,1000000000,87817.870000,67781
19396958,1766139769,0.01386984,1402.229693,1000000000,87909.780000,67792
19398958,1766141769,0.01382027,1406.601352,1000000000,87965.190000,67798
