vault,block,tx_hash,burn_amt0,burn_amt1,collect_amt0,collect_amt1,fee0,fee1
steer-competitor-usdc-eth,18561878,0x1a4a0322434aa15b22ed4579717f55e323525e349de8053a8b8631d688480769,16301.75492800,2.084541941279301813,16321.26452300,2.090320519372113939,19.50959500,0.005778578092812126
steer-competitor-usdc-eth,18675693,0xf8a0050746afa85319453d3a36f3973546caad6df3c0f30965cbaae822a878e4,164.28051600,0.085480816901886761,176.25625800,0.089215062057197203,11.97574200,0.003734245155310442
steer-competitor-usdc-eth,18730144,0x44ec38c534a3ed8d10b0a07863fc0b88577b3523742a531e9e1fa3a4cdd00f65,2.48107300,0.001738735140083871,6.37657100,0.003075537091981071,3.89549800,0.001336801951897200
steer-competitor-usdc-eth,18737915,0xb84e08ee8de1542f78ac650861d362a7d17822e78f483240712ed94eba40c953,7427.82512300,4.613565171490693118,7428.74374300,4.613806463708103323,0.91862000,0.000241292217410205
steer-competitor-usdc-eth,18915028,0x6c89224a74a9b1f46e232c518a714affba2cada25d1de482c28e9fe0b3a111c8,8406.10615900,4.322894689030603921,8415.40355700,4.325977054579148273,9.29739800,0.003082365548544352
steer-competitor-usdc-eth,19088194,0x94a18415f34d9c37cab5e9d03286b7726d29eba3a5486c92e1b1173e984bae8e,6672.42445300,4.917825163265314714,6682.73649500,4.921462732219490377,10.31204200,0.003637568954175663
steer-competitor-usdc-eth,19159656,0x68245931e36fd6f4dd0fea1f497bdbfd4c8acaae1975d57985498aba0433cf33,10038.60035000,3.775799350805137067,10045.06040600,3.777965376746802217,6.46005600,0.002166025941665151
steer-competitor-usdc-eth,19246057,0x2edefb9a69a3939f9976080a669fffde19ab9b4c577ef97daac3a9ed12b8c556,12987.53674100,7.629533207689763508,13000.02901700,7.634038097349247209,12.49227600,0.004504889659483702
steer-competitor-usdc-eth,19332450,0xd631fccc245e259f6fb30e0383a155d209e6761e9a5ddec97a5cac62a2c61708,18357.03840500,5.972902080506157674,18369.06323200,5.976857897024101973,12.02482700,0.003955816517944299
steer-competitor-usdc-eth,19335806,0x345c733c39461add25e1856fe0c9b22cea360bbdcf11a94942aa24f103b9b30d,13419.88673400,9.442438596172893384,13422.11238100,9.443641310779449682,2.22564700,0.001202714606556299
steer-competitor-usdc-eth,19336043,0x4e06e7cbe587b0eeb76664dd78524ba3bc3d8397ed7827d469c5730ef4bb2c38,18814.09876200,8.196268085460015840,18814.55895100,8.196380975476643016,0.46018900,0.000112890016627176
steer-competitor-usdc-eth,19419101,0x49a6507caefa53b3d92fc2d38816bb9120c1b2bc131680bf2caf7050d60425e5,26153.71699100,5.678870171560764568,26172.59591100,5.684799906144478499,18.87892000,0.005929734583713930
steer-competitor-usdc-eth,19420052,0x8b3c43da2b8f26366c02c8c03f04b234874a3ad3a1001fd137fc4f925853e108,20187.79930900,8.341026469014627409,20188.02824600,8.341160658113190962,0.22893700,0.000134189098563553
steer-competitor-usdc-eth,19446031,0xe9ac0cc2e2b5122acdb5fc5d58b6cc931352d1e42d2f53ad7bef7f5a40c434f7,50.25665600,0.020614693426669887,54.11290000,0.021910571088334323,3.85624400,0.001295877661664436
steer-competitor-usdc-eth,19505486,0x8748fec86a2fa260925c14a419a09df7d50ca5fa3a00c1b16c95bbc0f9858b70,21226.20536900,8.772799182146268748,21227.62163100,8.773282004179371540,1.41626200,0.000482822033102792
steer-competitor-usdc-eth,19509322,0x47df5b00b3b8b4308cc8d656bb1d4c2d4c6ebfdab81691d64eea5107ce91e4a6,21532.62574900,8.707100280110878998,21532.69511400,8.707115299992359780,0.06936500,0.000015019881480782
steer-competitor-usdc-eth,19573761,0xd727e877a80b67a0d8499d3426e9f17e3a23849917f6f12bbf9fea8a226aa022,52.43928800,0.019892804177356907,53.93728700,0.020327197238530589,1.49799900,0.000434393061173682
steer-competitor-usdc-eth,19598424,0x4c7bc72403ce0f7caa714986b742e452cfd5216bc452817d0866ff73b0d3a823,251.03195200,0.103202256034351333,253.27123900,0.104036225309577762,2.23928700,0.000833969275226429
steer-competitor-usdc-eth,19678769,0xcfee9beb42a80f69f7c5873134b2485768d42bf498c0a767b2b38f9a5899e163,23797.90889700,7.765377838444895708,23808.31566300,7.768586830419126343,10.40676600,0.003208991974230635
steer-competitor-usdc-eth,19689009,0xa52d9e41fcbd7782c3e736b72d2b9360cc5ff0e363ba60817fe5ba62183bf8a9,22.83111400,0.011062786666084647,23.85525600,0.011586882095055807,1.02414200,0.000524095428971159
steer-competitor-usdc-eth,19765168,0x803563381feac32bff765fa16af2f20c8ef161c9c521b43923adcf622537be7c,17600.21754700,9.818235621855963657,17610.22410500,9.821752326414745937,10.00655800,0.003516704558782280
steer-competitor-usdc-eth,19851807,0xc02ae3f22446bb76f1889ab0e19bcf4d64eda07575860889f916b7aa60335c4a,20782.70959700,8.749692910531990719,20794.82945300,8.753844633284931120,12.11985600,0.004151722752940401
steer-competitor-usdc-eth,19915992,0x68c5a2e4c0cc0bc05e77fb23aa19ec53cda5bac9c78aa70fc3eee5c07adeaaa1,29.35431200,0.012959757514440383,31.96890500,0.013967179738058820,2.61459300,0.001007422223618437
steer-competitor-usdc-eth,19938207,0x05c12048845586012741438a7841a8614e511d123a011baf6881335f106ef021,21766.98516700,8.405259280766484764,21768.95628900,8.405732703280284213,1.97112200,0.000473422513799449
steer-competitor-usdc-eth,20024605,0x65e28a8f30318a7a10ebd8502b9bf544dab1e342ef3f766638c8a290537f6fa7,19574.38028700,9.154204588934684139,19585.49464300,9.158183504900623717,11.11435600,0.003978915965939578
steer-competitor-usdc-eth,20111007,0xb69eb4a4ba4d046a2160187c16a2ce4970cfc2b619bdd44fc62f66bd2b970876,19662.93074200,9.150981726899708235,19665.34196300,9.151799045550417233,2.41122100,0.000817318650708998
steer-competitor-usdc-eth,20111966,0x2d707105ac9f10aeba53fc4ee0bbd8b1910ff43489aec1d73a5f6cfb53e1c435,20935.67086600,8.781922099968648254,20935.67300300,8.781935564057320676,0.00213700,0.000013464088672421
steer-competitor-usdc-eth,20126427,0x40e34705d56eaee9dbbb6bbb1672b3d06ee556acb53e914a901f49711fc07060,6319.27672200,2.525907760543343095,6319.52132400,2.525933264642019171,0.24460200,0.000025504098676077
steer-competitor-usdc-eth,20165714,0xad158085f33d4f4e7f01a7281b3a286e99b28ee6527f2684014492f50113feda,119.47516000,0.046539378450971045,120.65989000,0.046914959489318078,1.18473000,0.000375581038347034
steer-competitor-usdc-eth,20197408,0x78db3534faf2ae3e72756eec797b1b08d8220ac186890a1ff9c53fa6698e5ad3,15550.66170600,5.944670151353621534,15551.54687500,5.944951109161246805,0.88516900,0.000280957807625271
steer-competitor-usdc-eth,20283813,0x1f92df54fb0d69f23bf24eb3b02ebbbd1598b18fe202e322d4700703fb5997c1,15015.66638700,6.450007437759118112,15025.78598400,6.453461612888688137,10.11959700,0.003454175129570025
steer-competitor-usdc-eth,20370212,0x04b34ea3b851b413e6d857f03ba95f263eedd5893727b2f640427c9552a0c9c6,16865.05125500,5.948297466272265410,16872.39116800,5.950602689299213210,7.33991300,0.002305223026947800
steer-competitor-usdc-eth,20390618,0xf9a49cb3561d879aae6d3ccf3f71f00f126b8ed13a6628bdc74d928488a768b8,446.51666500,0.187609250910466152,447.75931900,0.188061338373735565,1.24265400,0.000452087463269413
steer-competitor-usdc-eth,20400496,0x1f30ec1f314ea7ddb7d17fc3ee5fee11e7bcf41833e39f0dcc9016f20cf7b362,85.90926200,0.036787643733111060,86.32439400,0.036947400667720336,0.41513200,0.000159756934609276
steer-competitor-usdc-eth,20407810,0xd2ed30232206e93a93946126e8a751cb719b9ef5a0188750565919ded78eb208,25.33628900,0.010244537536658186,25.74599200,0.010322588225770118,0.40970300,0.000078050689111932
steer-competitor-usdc-eth,20420335,0xb334b9ec58967cd7b7b8614d4b28545a35f0c94343c7abfda2e9463110e8c133,200.71767700,0.082619139073270800,200.90668900,0.082701331760720739,0.18901200,0.000082192687449939
steer-competitor-usdc-eth,20440001,0x0cf4d11c3541f8b9cb79c1fd965eab59d5d7e7a9ee1671dcf6e4c58a0a662e9e,52.24744000,0.019961781356900903,52.85324900,0.020088489267098487,0.60580900,0.000126707910197584
steer-competitor-usdc-eth,20456855,0x85234dcf09127a2ee68f607e3543a814f1f2c8f8dfa24077281f851d2ae77fe9,14554.23502200,6.116085634468974241,14556.41301100,6.116912142839320055,2.17798900,0.000826508370345813
steer-competitor-usdc-eth,20474943,0xe76b77e015582a948b76bac0429140696398410b0839bfd8d8b0ac0ff4e711eb,97.19230200,0.037821689012598622,98.03628900,0.038065099145897056,0.84398700,0.000243410133298434
steer-competitor-usdc-eth,20543268,0x0b07df1cae23315b0c489bd54fbfb9ac9f171436a9c7cbddd9adc54be9e9e486,15218.05567100,5.899348343717050192,15219.16341200,5.899716249978547822,1.10774100,0.000367906261497630
steer-competitor-usdc-eth,20668783,0x1f6a369a832a69c472e55ad8ee88812085254ad8c982186fd5f4508e43bfe071,367.73465800,0.092586600724209336,378.91494100,0.095751029702907164,11.18028300,0.003164428978697828
steer-competitor-usdc-eth,20716301,0x1335e2b32e959783b83f8a01b6e9501e1cf0b4f9f19d6696713e1d0c62a4321d,18037.78504400,4.764956564473800782,18039.41501400,4.765529937232050983,1.62997000,0.000573372758250201
steer-competitor-usdc-eth,20889341,0x0714b473cb3d93881a3fe737fef7552ebbe91e3351004f2d7090604f4f2ded68,19064.89140400,5.784820699027156898,19076.70610400,5.788288684089838654,11.81470000,0.003467985062681755
steer-competitor-usdc-eth,20919573,0x745af730d82b24dd7471e7ccc0bb0e65dc8abe901cf70505af272e850348e2a8,913.81921700,0.304315067814792228,917.89833300,0.305433871678144842,4.07911600,0.001118803863352613
steer-competitor-usdc-eth,20975746,0xcd5661729735c2f7256b0f2ea7f31aab1aac42ebe6677f99cb4a43c7971924bd,18097.35322300,5.619608775044472537,18102.19672700,5.621024185230342418,4.84350400,0.001415410185869881
steer-competitor-usdc-eth,21140522,0x5b2a2e9be5ff19cf2340089db82cb0892b58e905d2d427af46dab4422523a30c,336.37903000,0.232356756445463747,355.54360000,0.239022932228359769,19.16457000,0.006666175782896022
steer-competitor-usdc-eth,21148781,0x85022130885e9b34e771309d61452ecb79a41e335fb2a1584a5118fc136a60c2,12872.25656600,7.525227405259009572,12874.95099700,7.525935753421564733,2.69443100,0.000708348162555161
steer-competitor-usdc-eth,21151862,0x5e791427730dddd75b514dce76f2a03de0c632dfd6676ef0e3af901e8facfafb,811.87734300,0.303518033775080243,812.44814000,0.303659162152874584,0.57079700,0.000141128377794342
steer-competitor-usdc-eth,21235172,0x47f8fa01496d0bd73d5e76560de0fee68c6c30f1b5d114a37f357911b3214842,17877.45128500,6.535069064940929984,17887.59597700,6.538309792434375822,10.14469200,0.003240727493445839
steer-competitor-usdc-eth,21265230,0x690735c8ada4782dcde32694812e0ab560dcb25507f758664c4d9dd9623678f9,425.91191800,0.193449496998794740,428.15271500,0.194358371816943598,2.24079700,0.000908874818148858
steer-competitor-usdc-eth,21265314,0x4043043c6709bf25389da78827034b080284c65dc3fece2887e18c3c0388366e,35.51656200,0.016113044199634399,35.52047800,0.016113044199634399,0.00391600,0.000000000000000000
steer-competitor-usdc-eth,21321568,0x4f89c9e75280840c45cae84a8a0666e30599a2e219a5150364f56e7e6461bcb3,15705.64075900,6.944952562895259973,15706.55238800,6.945219458699718018,0.91162900,0.000266895804458045
steer-competitor-usdc-eth,21322288,0x12b1adfa71bf884d298edd9d9b4f13902bb42d97adc37707622857686b82c6b4,16891.31204600,6.620513736798679716,16891.31790000,6.620513738489562705,0.00585400,0.000000001690882989
steer-competitor-usdc-eth,21419004,0xedca4c40df6f16aefd931215b744ec8296903c89f6dee5303fef50e824e67958,17828.46448100,6.415529209797901977,17830.73878400,6.416163908023176710,2.27430300,0.000634698225274732
steer-competitor-usdc-eth,21593978,0x50e51f5446d195bc102c9d9861ac8f4251200d9a5fbadcb7c64c104850703ca7,19620.31964200,5.978313066255902974,19640.21066400,5.984390438713607097,19.89102200,0.006077372457704122
steer-competitor-usdc-eth,21698953,0x6d9626ca21f374da32a4047799592e6fa852ac43bf332fbf5ce2e73f4857fa66,289.76746100,0.072020912660387640,304.20676700,0.075882330643093812,14.43930600,0.003861417982706172
steer-competitor-usdc-eth,21747807,0x7eacee3e2ec03755e040492696115fc47954cd4288423ab8b1877e46ea022bc5,1061.43048200,0.254906160416847438,1067.82974000,0.256787244296273254,6.39925800,0.001881083879425816
steer-competitor-usdc-eth,21751723,0x93cae15cccee3084f024cc83a165052210ff982606d730cd29c37690c357c86c,74.92072100,0.019320973218215531,76.66816600,0.019921866045545394,1.74744500,0.000600892827329863
steer-competitor-usdc-eth,21767649,0x98e14b11333af6548677ca14ead3d98af57b97227763cb965c1cf2436138e62f,19048.74972700,5.385025621438687793,19051.36738400,5.385914074943183749,2.61765700,0.000888453504495956
steer-competitor-usdc-eth,21941712,0x4c2736d3be354d69fee7b4caf4f44c2f27ddefbc30289afa5202ddd3b1fa2ee6,17654.49016200,5.823272414332918423,17663.26685900,5.825839231649731609,8.77669700,0.002566817316813186
steer-competitor-usdc-eth,21964462,0xa00c516aaa96d6a821e3e53d6da6e5efd0bd7a2e1da7cb96ac1644dbb7943409,320.93260400,0.117292954568321645,321.56652000,0.117484107624327858,0.63391600,0.000191153056006213
steer-competitor-usdc-eth,21968148,0x43aaf33eac4b01c8c59e51bfccbd56bd7b808e82c249c8c134dc0ab47e73c370,79.49104700,0.029547209447547643,79.49668000,0.029566134139717620,0.00563300,0.000018924692169978
steer-competitor-usdc-eth,21974385,0xd68b1f1e322ea7e8a8ff929263dee1a68bde7dea392c57a58f9afa4ddc1acda2,53.43904500,0.019563821162117603,53.53174100,0.019576370188945820,0.09269600,0.000012549026828217
steer-competitor-usdc-eth,22115085,0xc1f2aa72513e382598d40e1756f89d36e49ab99836dceaf4875ca2bca2c528fa,13364.36009400,6.865435058909597821,13373.70508600,6.868646949887268427,9.34499200,0.003211890977670606
steer-competitor-usdc-eth,22115987,0x50fbafc4dcf5299986b4a3476f72186a278f4f2f4564df3164e48878de3efec7,90.61454500,0.034175382000208525,90.61540600,0.034176186179878214,0.00086100,0.000000804179669689
steer-competitor-usdc-eth,22288566,0x136c2ff0918edd771c9b02a1859a6255b0f75e9964ed2d90881e3a93b7b101a2,10737.53379100,7.672037734405310339,10761.24077700,7.680601865593776445,23.70698600,0.008564131188466106
steer-competitor-usdc-eth,22321371,0x59b67ff30e88bf4ad1576fb28f6b196d76e41ae7a179d2c2efe5f0eb0a69de60,2374.39432800,0.999310047597256612,2378.83251800,1.000860824748005085,4.43819000,0.001550777150748472
steer-competitor-usdc-eth,22462128,0x9ae4504a746a3788cebbfb62dff1b6768a1ae0e8cfb3962c5b2be5498522e433,16546.73194400,9.053393179588125506,16566.81058500,9.060540858473068226,20.07864100,0.007147678884942721
steer-competitor-usdc-eth,22635636,0x0ba717ff9386474d7bb66180b45226fa52932d8e987914500efef1b7c76b477b,16860.07755800,11.142690513802932628,16868.64125300,11.146368529944910009,8.56369500,0.003678016141977380
steer-competitor-usdc-eth,22809342,0x3cb8a8ec121165b10edc8df2c4d7c40fb7db5564adbaad99c6c83d2a1bf55070,31311.13314500,6.714527794989525233,31342.19516700,6.724080541102792630,31.06202200,0.009552746113267396
steer-competitor-usdc-eth,22983216,0xdfe23f982112036563035cb340a1b6172491207403d11cc458fec67e6717fda6,14410.96484700,12.502460995237617780,14436.08368200,12.512184442946391982,25.11883500,0.009723447708774202
steer-competitor-usdc-eth,23001396,0xb11030f4611a577cfebed58f01e545a6ead0b7754c3a361708e10a165265ea2c,61.23615900,0.035090598171421315,66.05048800,0.037344906583444422,4.81432900,0.002254308412023107
steer-competitor-usdc-eth,23137260,0x5c420299d8b6148db51e3a6b3b135277e119a5677f9a48974c54c71ef89b6fba,1.02820400,0.004909719957462390,54.77147200,0.027809334477555309,53.74326800,0.022899614520092919
steer-competitor-usdc-eth,23141626,0xcdd7ec84dc3f9a224231a91d48f3ba15a4c1dd7d2b8030083c1de6732e776bd8,2507.10790000,18.815769249836773014,2515.41831500,18.819437264025804524,8.31041500,0.003668014189031510
steer-competitor-usdc-eth,23164726,0x7a89a511131dc7cfebf178675dfe60b586ca3d1cd43db821cccfbeb1ab09bc37,96.12761800,0.038643684495906154,126.27981400,0.050680586280126505,30.15219600,0.012036901784220351
steer-competitor-usdc-eth,23193167,0xf9a19b3a3137a7bc3d564453a43412a3328d3a2d0e0c8ce48ccb162adba5bd30,63.22200700,0.029374266549070837,70.62369800,0.032686535604458077,7.40169100,0.003312269055387240
steer-competitor-usdc-eth,23317723,0x8a003e2020b72dea07f87a20899c323f68ebddffc84cfaf89a7829a15c6b6b9d,18195.90867100,12.084193194688088724,18297.32540900,12.129115102442435514,101.41673800,0.044921907754346790
steer-competitor-usdc-eth,23383267,0xde556aed29008660a8c5a0324aa2c9703d6ef3b5359ab307b22d47cc0dd9b590,9.61232200,0.005885366684491002,41.34583700,0.019940386271111089,31.73351500,0.014055019586620088
steer-competitor-usdc-eth,23493399,0x23734824523acf96d1189dc65501e408359e0f6ac66b5a26f2f4a6e5a3a4c4f8,16799.54693300,21.214356209709450241,16921.05699300,21.271110446586050102,121.51006000,0.056754236876599862
steer-competitor-usdc-eth,23511857,0x48f63bc09613ba676e732cdec0a111657e5b9af67a5bc7522dbc17995ecfa4c9,1871.56322100,1.258773586677093936,1885.66802500,1.265818538564367879,14.10480400,0.007044951887273943
steer-competitor-usdc-eth,23519141,0x4e3bcff14b8390bbe20eaea76a59f30b519bf5ad21f8535e49c60191dfb2a620,43.16232600,0.030465484743493990,51.83922400,0.034647037231075518,8.67689800,0.004181552487581529
steer-competitor-usdc-eth,23592223,0x6315acab07a20ab857e159d4d70fd8f81aa12ae171ca6730e443c08f3c62da0f,3151.87424400,26.422633083439858837,3268.73808800,26.485470807249594571,116.86384400,0.062837723809735735
steer-competitor-usdc-eth,23593508,0x2392cef9d6a1dbc0bb81980e08cf93c72498be7bf9b1b0ca2391a42624e2b5f4,7599.24442300,5.927188413490745766,7602.12172800,5.929057453677820888,2.87730500,0.001869040187075122
steer-competitor-usdc-eth,23738451,0x2bbe447654242fd2fc32fac5cd18d43bdf9bd4c9da259e20397fd55a9146672f,12003.17766800,2.485591106998796818,12117.44399000,2.541947792435511833,114.26632200,0.056356685436715015
steer-competitor-usdc-eth,23767900,0xc139d9b834fd8c9938508a607c6baf51e883e68b4c9f7697376a4f4de10995fa,13275.61893400,2.279672919190157909,13278.17470600,2.280782764799203388,2.55577200,0.001109845609045479
steer-competitor-usdc-eth,23943583,0x5a05062404301c4364429cddbbc4a1e9b167fdcedcab1a8a0405f801c3ee01ef,8877.63564800,4.449021006002944922,8898.62212700,4.458981003170681134,20.98647900,0.009959997167736212
steer-competitor-usdc-eth,24119316,0x2e118a03bfea9fde1e8cbe96e8712aa2e5dfdc394b14c2c2e494368fe348dbc4,5038.20543800,6.339024613421362808,5061.83326700,6.351531354284326802,23.62782900,0.012506740862963994
steer-competitor-usdc-eth,24167564,0x92db7fc785dd58a1636956ebddef0425a67a78357bedd6ae28f2f4c7762b5c55,3.83190500,0.002285450387863169,7.07604400,0.003913241254939679,3.24413900,0.001627790867076510
steer-competitor-usdc-eth,24295043,0xd2385c462072c1f341461df529cf4a3b90819dcf87c6ba1606de8d9ee17622de,9855.61152700,3.929956756264413098,9866.53122200,3.935171373948269657,10.91969500,0.005214617683856559
steer-competitor-usdc-eth,24335244,0x24385dd4d7b0ca3e000cf1637f33789291048bbb26fe3cbb61cf161638226a93,42.13761400,0.022296519757525952,44.13689900,0.023163214592159274,1.99928500,0.000866694834633322
steer-competitor-usdc-eth,24529291,0x080238831c12cd0598586adb4edac52fde3700f99df1dd9cafdc03acd1f95f06,6952.20338800,6.171484816733523004,6970.18475600,6.180934189402139900,17.98136800,0.009449372668616896
steer-competitor-usdc-eth,24610448,0x2a06baf12d25cf0271b544f06f01618b0632fb0edea3cda6f20bd055e6a541a9,64.20779500,0.035692587339551177,72.54348400,0.039810343697304663,8.33568900,0.004117756357753487
steer-competitor-usdc-eth,24704066,0x35f7bd067895eabd5f80a40bf1c816ae8fc71571019972ad12bb85d63929412c,7982.16004200,5.603517055024713756,7989.99943300,5.607677989961396214,7.83939100,0.004160934936682459
steer-competitor-usdc-eth,24856831,0xb64eb0e3c9b980def2df8252174f160d1e7a0e1597804942db938c1c4a3cb6eb,1378.74769500,0.864624512794457956,1388.99129000,0.869905330945263899,10.24359500,0.005280818150805944
steer-competitor-usdc-eth,24879698,0xd192f7f24006c88ee46c8fd31378e991c201accb1eba4669b054053a768c063c,7651.01856300,4.210120459622422651,7654.61193600,4.211854035135644381,3.59337300,0.001733575513221730
steer-competitor-usdc-eth,25055365,0xc9cfe0173d1f2577c10d4cc45bf57f6c94086670a5d717b9a4b1a8e8233cc7b6,8109.61605300,5.562815370957823191,8114.18462800,5.565231501482028165,4.56857500,0.002416130524204974
steer-competitor-usdc-eth,25230943,0x4b2517d6ba8311f9f440a13147b82e34f008946169ccf8ee93994e34a618ea31,6214.57882300,6.568470397838971131,6227.78220900,6.575999024455072117,13.20338600,0.007528626616100986
steer-competitor-usdc-eth,25406553,0x0a07e32fa7f842bbb258b695a6d0702bf9d6b6ab3c15b84bb385a486f3317e8d,12603.15538600,3.237725071428044554,12623.98921100,3.247276400922531892,20.83382500,0.009551329494487337
steer-competitor-usdc-eth,25473347,0x0dcce3e7f176f6a13ce71002f387835a29a523fd4e5d0ee33fd61ee6c9316797,132.40571200,0.140641317124940379,139.21162300,0.144564482496737534,6.80591100,0.003923165371797155
steer-competitor-usdc-eth,25582237,0x89c894996bc6d0d7128699e51b7a109b3a153377aff142a38b9bfecece9960a1,6833.50503900,5.907652854916083385,6845.35769500,5.913694101562055216,11.85265600,0.006041246645971832
steer-competitor-usdc-eth,25757801,0xf8b3c64a77b1b8c9ff6f4cf5d8c35029a18f0a1038a6574a8c2db6db5e615fdb,10154.10668700,4.246604420081506071,10180.24288600,4.259416198880908055,26.13619900,0.012811778799401985
steer-competitor-usdc-eth,25933485,0x800ca793a72a6a220216220b52d956312c250b98fb7c59825e1da266f4a765ac,10423.59323300,4.153394532544667506,10448.43853300,4.165328465256927792,24.84530000,0.011933932712260287
steer-competitor-usdc-eth,26109159,0xb987061967f58d3fb420ec9e3dd200bac5c408f7b46b218e4c14bd327cc7b944,5403.26987000,6.597477678573390847,5418.69578100,6.605592754053062343,15.42591100,0.008115075479671496
steer-competitor-usdc-eth,26168475,0xf9fcf0ec0c46029597811f83c4f06cebe4f0078fef302cd2cad744bbd9103c71,728.70630700,0.476744294151375259,730.41118200,0.477668717648231378,1.70487500,0.000924423496856119
steer-competitor-usdc-eth,26236270,0x28b5722553cf9d9f2197584b7309c3f33bad71b40b9b412c197641a9f2a5c4fc,1.50925600,0.001100195887786207,4.58140500,0.002757837974796051,3.07214900,0.001657642087009844
steer-competitor-usdc-eth,26284895,0x81429435fb6a1200323629803067534ab27af285afd800c389422c25ef952504,7581.16311600,4.660567442492703272,7586.83519200,4.663341094490140115,5.67207600,0.002773651997436843
steer-competitor-usdc-eth,26460399,0x97fd44aa72e7b7cb44d77f0cf5c4080ec2f034c957646465ecd9a9ec58e9ca2b,8830.06730700,4.051977864769259696,8842.45205400,4.057880895035224533,12.38474700,0.005903030265964837
steer-competitor-usdc-eth,26635836,0x178af727f16cb0c796026f86bb237132bd552e7453f77e7f2c9ca0f019377243,9502.08216400,3.743172644675824667,9510.91527900,3.747263418998447726,8.83311500,0.004090774322623059
steer-competitor-usdc-eth,26811325,0x3b49a75463bf5ef92ab1c429b11d4191b2358fd826ad5d03d47fcd4038d26134,7840.92182600,4.537494407109973871,7846.51010000,4.540134634975236061,5.58827400,0.002640227865262190
steer-competitor-usdc-eth,26986777,0xd219fc3c26334aa2e70cfe195cd8c3e3162bb91e5bbe44692921b3d7782ff5bd,12259.48135600,2.548813654727412281,12269.43532500,2.552736587186195116,9.95396900,0.003922932458782835
steer-competitor-usdc-eth,27162516,0x75681abeb5187107d44fecddbe3fece29afcb9ae555ee1fd766b981cb1dd4a1e,4864.23372700,5.797854655822525238,4873.21263500,5.802226893857301171,8.97890800,0.004372238034775933
steer-competitor-usdc-eth,27271863,0xdb267fd59710c2d63536d9ff267b14fb63a78548ca28371f466853f18c3ecb15,4.61190100,0.002846484737649060,10.97455400,0.005877123535794757,6.36265300,0.003030638798145697
steer-competitor-usdc-eth,27338131,0x5341b1fe3ee198045b296bfbcaf33d8384b0f41b46d4efdf1d3a26011621204c,7868.50376500,4.405402244503385134,7871.57827900,4.406767415625242990,3.07451400,0.001365171121857855
steer-competitor-usdc-eth,27513812,0xfc91d1f3e07cf5790d1ff179d56b1211d881636ba4f23d147e511a73e82e5d32,5456.90929700,5.562747917111272145,5464.53301000,5.566842621510794231,7.62371300,0.004094704399522087
charm-usdc-eth,17085895,0x614680ae8578b5d4303211307246fa0ab81ef10d70407f3369a3a8cddaf875ec,281805.45834000,171.837685600565180266,282620.99318000,172.126892101378899724,815.53484000,0.289206500813719458
charm-usdc-eth,17172296,0x88c982bed537c4184c3717fe93c4703f560ff48ff0baf4d3efa9ec491e554d04,347171.11164300,148.944240237571420948,347459.27800900,149.038305000720839644,288.16636600,0.094064763149418695
charm-usdc-eth,17217113,0x44b162f681039c304bcc291cc7961712769ab9dfd3adf361e4f1e354b9b11bec,0.74360400,0.000321066851223672,135.45895000,0.048212020848065418,134.71534600,0.047890953996841748
